X,Y,Z,D
-49.8073717816923,-25.3602621016917,1033.90777947359,-13.5266094207764
-49.8061296741098,-25.3602520332246,1038.89745150647,-14.3081789016724
-49.8048875671939,-25.3602419542819,1047.34846111837,-15.0630893707275
-49.8036454609454,-25.3602318648637,1054.31184223805,-15.6280641555786
-49.8024033553649,-25.36022176497,1063.41053470352,-15.6330289840698
-49.8011612504531,-25.360211654601,1060.67268904138,-15.5006332397461
-49.7999191462108,-25.3602015337565,1065.692277128,-15.3666696548462
-49.7986770426385,-25.3601914024366,1073.50758791405,-15.1506147384644
-49.797434939737,-25.3601812606414,1082.08377730003,-14.5538158416748
-49.796192837507,-25.3601711083708,1084.27034347251,-14.0056257247925
-49.7949507359492,-25.3601609456249,1089.8942699644,-13.7723264694214
-49.7937086350643,-25.3601507724037,1092.32751544391,-14.3778209686279
-49.7924665348529,-25.3601405887071,1094.37032710427,-17.1077919006348
-49.7912244353158,-25.3601303945354,1096.02757134439,-19.0926666259766
-49.7899823364536,-25.3601201898884,1102.18934052792,-18.4147930145264
-49.7887402382671,-25.3601099747662,1105.81158966186,-13.3230428695679
-49.7874981407569,-25.3600997491688,1110.33018786135,-0.93118953704834
-49.7862560439238,-25.3600895130962,1105.82912184701,12.3342943191528
-49.7850139477683,-25.3600792665485,1092.14066007177,21.6692886352539
-49.7837718522913,-25.3600690095256,1104.3222882646,20.9802436828613
-49.7825297574934,-25.3600587420276,1112.70286620043,15.3930025100708
-49.7812876633753,-25.3600484640546,1116.45288331825,8.61227130889893
-49.7800455699377,-25.3600381756065,1120.91045503957,2.44029688835144
-49.7788034771813,-25.3600278766834,1122.90894911571,-2.3998863697052
-49.7775613851068,-25.3600175672852,1124.01715919648,-5.30649709701538
-49.7763192937148,-25.3600072474121,1125.2638558432,-6.84454965591431
-49.7750772030061,-25.359996917064,1118.73164357441,-7.48238277435303
-49.7738351129814,-25.3599865762409,1118.59801685616,-7.9422812461853
-49.7725930236413,-25.3599762249429,1125.61525073195,-9.75789451599121
-49.7713509349865,-25.35996586317,1126.4521495003,-11.4145927429199
-49.7701088470179,-25.3599554909223,1124.81093914063,-12.353666305542
-49.7688667597359,-25.3599451081997,1130.01983842067,-12.4973020553589
-49.7676246731414,-25.3599347150022,1133.15329000163,-12.7164516448975
-49.7663825872349,-25.3599243113299,1132.77659950493,-12.4290456771851
-49.7651405020173,-25.3599138971829,1132.88089364137,-11.9163732528687
-49.7638984174892,-25.3599034725611,1138.77225055496,-11.0420169830322
-49.7626563336513,-25.3598930374645,1142.81393438207,-8.95799827575684
-49.7614142505043,-25.3598825918932,1143.95951245991,-7.30484247207642
-49.7601721680488,-25.3598721358472,1145.01494119018,-5.77036571502686
-49.7589300862857,-25.3598616693266,1145.70819206448,1.17085635662079
-49.7576880052155,-25.3598511923312,1146.64458612516,8.39888763427734
-49.7564459248389,-25.3598407048613,1144.42171468145,15.1757545471191
-49.7552038451567,-25.3598302069168,1143.80850799083,21.480188369751
-49.7539617661696,-25.3598196984976,1141.67510424073,26.3023681640625
-49.7527196878782,-25.3598091796039,1135.26049131986,23.6999683380127
-49.7514776102832,-25.3597986502357,1134.61637737564,20.3500213623047
-49.7502355333854,-25.3597881103929,1140.15418274454,17.4439086914063
-49.7489934571854,-25.3597775600757,1142.96435424583,14.9376916885376
-49.7477513816839,-25.359766999284,1140.28901282855,15.8446712493896
-49.7465093068816,-25.3597564280178,1138.22803443537,16.4368133544922
-49.7452672327791,-25.3597458462772,1138.9942702406,16.3246269226074
-49.7440251593773,-25.3597352540622,1136.75878214822,15.2874603271484
-49.7427830866768,-25.3597246513729,1136.07550803179,12.9204597473145
-49.7415410146782,-25.3597140382092,1134.78542780819,10.0193099975586
-49.7402989433823,-25.3597034145711,1131.99494664135,7.13227987289429
-49.7390568727898,-25.3596927804587,1131.08919322893,4.34736585617065
-49.7378148029013,-25.3596821358721,1130.77011465799,1.54165744781494
-49.7365727337176,-25.3596714808112,1128.21050758239,-0.729540407657623
-49.7353306652393,-25.359660815276,1127.47241482302,-1.9488525390625
-49.7340885974671,-25.3596501392667,1125.86110751006,-2.20293235778809
-49.7328465304018,-25.3596394527831,1129.10274081072,-3.1388852596283
-49.7316044640439,-25.3596287558254,1131.1614921675,-3.61698412895203
-49.7303623983943,-25.3596180483935,1129.93159836541,-3.06971430778503
-49.7291203334536,-25.3596073304875,1127.16211916211,-1.26591145992279
-49.7278782692225,-25.3595966021075,1096.91492030161,0.143310859799385
-49.7266362057017,-25.3595858632533,1036.46403861382,1.62673723697662
-49.7253941428919,-25.3595751139251,988.06617987744,2.97696042060852
-49.7241520807937,-25.3595643541228,948.370271139148,4.53812837600708
-49.7229100194079,-25.3595535838465,914.953432975761,5.99779558181763
-49.7216679587352,-25.3595428030963,880.583566189345,6.90614461898804
-49.7204258987762,-25.3595320118721,838.720506892182,6.50797605514526
-49.7191838395317,-25.359521210174,805.212713510018,5.81736660003662
-49.7179417810023,-25.3595103980019,783.865412180642,11.5753927230835
-49.7166997231887,-25.359499575356,778.855015129985,16.3395538330078
-49.7154576660917,-25.3594887422362,767.694523508527,18.6405048370361
-49.7142156097119,-25.3594778986425,750.009415483354,19.4831295013428
-49.71297355405,-25.3594670445751,739.134160347124,26.928747177124
-49.7117314991066,-25.3594561800338,733.81129019613,33.1008644104004
-49.7104894448826,-25.3594453050188,733.727301663779,37.3017120361328
-49.7092473913786,-25.35943441953,722.335000267083,40.3581924438477
-49.7080053385953,-25.3594235235675,711.323968175681,45.3652191162109
-49.7067632865333,-25.3594126171313,690.949297822342,52.0812454223633
-49.7055212351934,-25.3594017002214,681.430422404339,61.9652671813965
-49.7042791845763,-25.3593907728379,693.200035116678,74.4360198974609
-49.7030371346826,-25.3593798349808,716.504085145216,65.5302963256836
-49.7017950855131,-25.35936888665,739.863635212624,60.4771499633789
-49.7005530370684,-25.3593579278457,790.934093755469,60.167552947998
-49.6993109893492,-25.3593469585678,838.584115066446,62.3176383972168
-49.6980689423563,-25.3593359788163,830.715830076565,58.427848815918
-49.6968268960903,-25.3593249885914,794.654878881256,54.3458480834961
-49.6955848505518,-25.359313987893,806.165278849588,49.8681526184082
-49.6943428057417,-25.3593029767211,818.346614967673,45.5387229919434
-49.6931007616606,-25.3592919550757,837.918657900997,55.0656394958496
-49.6918587183092,-25.359280922957,859.821955782425,63.8287391662598
-49.6906166756881,-25.3592698803649,837.430608452758,70.2691116333008
-49.6893746337982,-25.3592588272994,802.39352531406,69.0556106567383
-49.6881325926399,-25.3592477637605,785.366621140005,74.1004257202148
-49.6868905522142,-25.3592366897484,761.334054744601,82.4354934692383
-49.6856485125216,-25.3592256052629,753.735342443326,92.8741836547852
-49.6844064735628,-25.3592145103042,763.416989919307,93.3285217285156
-49.6831644353386,-25.3592034048722,767.985866439307,95.4040756225586
-49.6819223978497,-25.3591922889671,773.141206748394,97.5415954589844
-49.6806803610966,-25.3591811625887,790.973978836981,97.9701309204102
-49.6794383250801,-25.3591700257371,773.530917231553,94.2079315185547
-49.678196289801,-25.3591588784124,722.455481218968,91.2977981567383
-49.6769542552599,-25.3591477206146,706.655048234656,90.9769744873047
-49.6757122214574,-25.3591365523437,728.29219000816,99.193489074707
-49.6744701883944,-25.3591253735997,738.822744495234,107.910514831543
-49.6732281560714,-25.3591141843826,734.291831557242,49.3307723999023
-49.6719861244892,-25.3591029846925,738.631866987767,-5.82111644744873
-49.6707440936485,-25.3590917745295,770.746539144924,-49.1856994628906
-49.6695020635499,-25.3590805538934,778.762523490518,-82.1142120361328
-49.6682600341941,-25.3590693227844,744.725298798823,-98.5564575195313
-49.6670180055819,-25.3590580812024,742.561479809302,-111.03099822998
-49.665775977714,-25.3590468291476,769.187342844889,-122.074584960938
-49.664533950591,-25.3590355666198,815.576780520967,-126.629852294922
-49.6632919242135,-25.3590242936192,856.28654465965,-116.057189941406
-49.6620498985825,-25.3590130101458,897.230227451806,-100.869636535645
-49.6608078736984,-25.3590017161996,933.4442813448,-87.2927169799805
-49.659565849562,-25.3589904117806,905.328691099163,-77.3612976074219
-49.658323826174,-25.3589790968888,844.566611360087,-75.4611511230469
-49.6570818035351,-25.3589677715243,828.996620849528,-74.9085998535156
-49.655839781646,-25.3589564356871,836.937603595513,-74.0091247558594
-49.6545977605073,-25.3589450893772,852.727953529266,-72.5129241943359
-49.6533557401198,-25.3589337325947,855.962383856223,-69.9221572875977
-49.6521137204842,-25.3589223653395,825.598955248144,-67.4643936157227
-49.6508717016011,-25.3589109876117,810.610253630109,-65.6246871948242
-49.6496296834712,-25.3588995994113,833.135731828343,-65.0305786132813
-49.6483876660953,-25.3588882007384,860.498702943138,-67.2850952148438
-49.647145649474,-25.3588767915929,851.364214678767,-70.0444717407227
-49.645903633608,-25.3588653719749,828.364938544682,-72.2230072021484
-49.6446616184981,-25.3588539418844,827.851857074503,-73.3210144042969
-49.6434196041449,-25.3588425013215,849.982284962667,-73.5518951416016
-49.642177590549,-25.3588310502861,863.872349343131,-73.036506652832
-49.6409355777112,-25.3588195887783,849.254759632138,-72.1842041015625
-49.6396935656322,-25.3588081167982,868.873539964243,-71.2686386108398
-49.6384515543127,-25.3587966343456,890.375015610971,-71.881591796875
-49.6372095437533,-25.3587851414208,903.647615937844,-72.2529907226563
-49.8670042377947,-25.3596044585933,905.528833915027,-23.9759330749512
-49.8657621105578,-25.3595948934604,898.66465001965,-23.6586284637451
-49.8645199839543,-25.3595853178515,898.077629878092,-23.0585384368896
-49.8632778579849,-25.3595757317667,907.646197454479,-22.1307544708252
-49.8620357326502,-25.3595661352059,918.90153030317,-20.9869480133057
-49.8607936079509,-25.3595565281691,923.91101604248,-19.8725509643555
-49.8595514838877,-25.3595469106564,923.282059544011,-19.0608367919922
-49.8583093604614,-25.3595372826679,921.7609444679,-18.7649364471436
-49.8570672376726,-25.3595276442035,911.59107693805,-18.9943523406982
-49.8558251155219,-25.3595179952632,908.923322652849,-19.5828800201416
-49.8545829940101,-25.3595083358471,921.700954443352,-20.3021640777588
-49.8533408731379,-25.3594986659551,930.9325762762,-20.9397315979004
-49.852098752906,-25.3594889855874,934.523266142944,-20.9960155487061
-49.8508566333151,-25.359479294744,940.935454480906,-20.8919277191162
-49.8496145143658,-25.3594695934248,944.919841215585,-20.7019538879395
-49.8483723960588,-25.3594598816298,942.416735825011,-20.511791229248
-49.847130278395,-25.3594501593592,943.947901135628,-20.2576236724854
-49.8458881613749,-25.3594404266128,948.165053748598,-19.9048328399658
-49.8446460449992,-25.3594306833909,957.281908828249,-19.4469470977783
-49.8434039292686,-25.3594209296932,959.416286677154,-18.8655529022217
-49.8421618141838,-25.35941116552,950.064002522494,-18.0986766815186
-49.8409196997455,-25.3594013908712,942.240474433369,-17.2662220001221
-49.8396775859545,-25.3593916057468,952.915605530633,-16.3994998931885
-49.8384354728113,-25.3593818101468,960.502293437642,-15.5051565170288
-49.8371933603168,-25.3593720040713,964.98614611135,-14.562970161438
-49.8359512484715,-25.3593621875203,967.995428900771,-13.6916465759277
-49.8347091372762,-25.3593523604938,972.266329586948,-12.9487705230713
-49.8334670267316,-25.3593425229918,975.72308824365,-12.4360914230347
-49.8322249168383,-25.3593326750144,979.446328080847,-12.7146844863892
-49.8309828075972,-25.3593228165615,984.122415334142,-13.0506210327148
-49.8297406990087,-25.3593129476333,986.748185966088,-13.2696752548218
-49.8284985910737,-25.3593030682297,989.277122339351,-13.2434425354004
-49.8272564837928,-25.3592931783507,992.114143044664,-12.6368188858032
-49.8260143771668,-25.3592832779963,995.015282859801,-11.9381895065308
-49.8247722711963,-25.3592733671667,1001.38453256384,-11.3339233398438
-49.8235301658819,-25.3592634458617,1006.51950283076,-10.8585271835327
-49.8222880612246,-25.3592535140815,1009.23856979553,-10.5620994567871
-49.8210459572248,-25.359243571826,1012.6589518067,-10.3974170684814
-49.8198038538832,-25.3592336190953,1015.76246861576,-10.3648910522461
-49.8185617512007,-25.3592236558894,1020.23581121521,-10.5039081573486
-49.8173196491779,-25.3592136822083,1025.66346392773,-10.8514738082886
-49.8160775478154,-25.359203698052,1030.57955991176,-11.2824392318726
-49.814835447114,-25.3591937034206,1035.60317239128,-11.7215042114258
-49.8135933470744,-25.359183698314,1038.26843056155,-12.1901597976685
-49.8123512476972,-25.3591736827324,1043.02228988974,-12.7871751785278
-49.8111091489831,-25.3591636566756,1046.05829718767,-13.4024658203125
-49.8098670509329,-25.3591536201438,1048.31023385456,-14.0048112869263
-49.8086249535472,-25.359143573137,1047.77981553275,-14.5674076080322
-49.8073828568268,-25.3591335156552,1040.75733842325,-15.1487483978271
-49.8061407607722,-25.3591234476983,1039.16352129031,-15.745325088501
-49.8048986653843,-25.3591133692665,1039.27074135099,-16.3872394561768
-49.8036565706636,-25.3591032803598,1044.56414959486,-16.9400691986084
-49.802414476611,-25.3590931809781,1050.66017841141,-16.8240165710449
-49.801172383227,-25.3590830711215,1048.28096056823,-16.6328678131104
-49.7999302905125,-25.35907295079,1055.52827809,-16.4905109405518
-49.798688198468,-25.3590628199837,1068.45434770477,-16.4395866394043
-49.7974461070943,-25.3590526787025,1077.95187722437,-16.7615528106689
-49.796204016392,-25.3590425269465,1082.67333996291,-17.0492649078369
-49.7949619263619,-25.3590323647158,1089.14193278498,-17.2837181091309
-49.7937198370046,-25.3590221920102,1092.22170910919,-17.9416828155518
-49.7924777483209,-25.3590120088299,1097.02746416234,-20.2767314910889
-49.7912356603114,-25.3590018151749,1101.47641628494,-21.8232250213623
-49.7899935729768,-25.3589916110451,1103.4514601037,-20.9695167541504
-49.7887514863178,-25.3589813964407,1105.39376782201,-16.2079277038574
-49.7875094003352,-25.3589711713616,1108.28798679522,-4.96025943756104
-49.7862673150295,-25.3589609358079,1100.50361007384,6.83489656448364
-49.7850252304016,-25.3589506897795,1098.11342568622,14.9957160949707
-49.7837831464521,-25.3589404332766,1109.93331200068,15.7517395019531
-49.7825410631815,-25.3589301662991,1115.47495240097,10.6973123550415
-49.7812989805909,-25.358919888847,1119.15628101543,4.21458625793457
-49.7800568986806,-25.3589096009204,1118.3148737295,-1.72075963020325
-49.7788148174516,-25.3588993025193,1124.80063859014,-6.36802053451538
-49.7775727369043,-25.3588889936438,1124.60681652824,-9.3336009979248
-49.7763306570397,-25.3588786742937,1125.11689225105,-11.0027227401733
-49.7750885778582,-25.3588683444692,1121.07243434312,-11.7502059936523
-49.7738464993607,-25.3588580041703,1123.30150339665,-12.1210536956787
-49.7726044215478,-25.3588476533971,1131.99978796817,-13.7087335586548
-49.7713623444203,-25.3588372921494,1134.13404205031,-15.2096786499023
-49.7701202679787,-25.3588269204274,1132.42166376334,-16.2184200286865
-49.7688781922239,-25.3588165382311,1136.27799725127,-16.1324310302734
-49.7676361171564,-25.3588061455604,1139.84064510367,-14.6503295898438
-49.766394042777,-25.3587957424155,1137.77003241104,-12.7257261276245
-49.7651519690865,-25.3587853287963,1136.67508750381,-11.5839309692383
-49.7639098960854,-25.3587749047029,1139.43627884057,-11.3263397216797
-49.7626678237744,-25.3587644701353,1142.7087242484,-5.59677648544312
-49.7614257521544,-25.3587540250934,1145.98157944262,-0.971720457077026
-49.7601836812259,-25.3587435695775,1147.56480286542,2.77220106124878
-49.7589416109896,-25.3587331035873,1148.24909074685,7.22103691101074
-49.7576995414463,-25.3587226271231,1147.97857348734,11.6848134994507
-49.7564574725966,-25.3587121401847,1147.19450044862,15.944637298584
-49.7552154044412,-25.3587016427723,1147.43537974783,19.8808174133301
-49.7539733369808,-25.3586911348858,1145.05111733888,22.3401432037354
-49.7527312702162,-25.3586806165253,1139.15808563499,18.6619911193848
-49.7514892041479,-25.3586700876908,1141.93938539937,14.215503692627
-49.7502471387768,-25.3586595483823,1145.43711057633,10.3951587677002
-49.7490050741034,-25.3586489985998,1147.37515896825,7.43153524398804
-49.7477630101286,-25.3586384383434,1145.65651047725,7.18202257156372
-49.7465209468528,-25.3586278676131,1144.04594967849,7.37075805664063
-49.7452788842771,-25.3586172864089,1142.77311280531,7.58978796005249
-49.7440368224018,-25.3586066947308,1141.12657140906,7.31132507324219
-49.7427947612278,-25.3585960925789,1141.38016792261,4.64164304733276
-49.7415527007557,-25.3585854799531,1138.61335954642,1.67443013191223
-49.7403106409863,-25.3585748568536,1137.56927872371,-0.790417075157166
-49.7390685819202,-25.3585642232802,1137.02506436372,-2.51687574386597
-49.7378265235581,-25.3585535792331,1138.19258154717,-3.88677000999451
-49.7365844659008,-25.3585429247123,1137.37698611569,-4.70123863220215
-49.7353424089488,-25.3585322597178,1134.50548747519,-4.57092952728271
-49.734100352703,-25.3585215842496,1136.50908650145,-3.32490730285645
-49.732858297164,-25.3585108983077,1137.20573904744,-3.66352343559265
-49.7316162423324,-25.3585002018922,1135.87359255731,-4.27248096466064
-49.7303741882091,-25.3584894950031,1133.76046168996,-4.54812383651733
-49.7291321347945,-25.3584787776403,1133.87224654876,-3.43485474586487
-49.7278900820896,-25.3584680498041,1121.17796619841,-1.37016332149506
-49.726648030095,-25.3584573114942,1081.78552815818,0.323861330747604
-49.7254059788113,-25.3584465627109,1029.17355041231,0.845898807048798
-49.7241639282392,-25.358435803454,978.632968800599,1.27381789684296
-49.7229218783795,-25.3584250337237,925.834320788688,6.09265518188477
-49.7216798292327,-25.3584142535199,886.490824529314,10.3176651000977
-49.7204377807998,-25.3584034628427,856.301647041345,12.4935884475708
-49.7191957330813,-25.358392661692,833.094106458888,13.3933925628662
-49.7179536860778,-25.3583818500681,808.9305963378,21.7442951202393
-49.7167116397902,-25.3583710279707,788.050982374034,29.2790641784668
-49.715469594219,-25.3583601954,762.653909866758,35.725528717041
-49.7142275493651,-25.358349352356,747.004026539609,41.872257232666
-49.712985505229,-25.3583384988387,738.439555301006,48.4013595581055
-49.7117434618115,-25.3583276348482,720.373855068551,55.8590812683105
-49.7105014191133,-25.3583167603844,721.37581118562,64.935188293457
-49.709259377135,-25.3583058754473,719.809304019848,75.0635070800781
-49.7080173358774,-25.3582949800371,715.840380242311,75.8080596923828
-49.7067752953411,-25.3582840741538,696.478940900403,80.3676223754883
-49.7055332555269,-25.3582731577973,684.210763507886,90.6321640014648
-49.7042912164354,-25.3582622309676,690.365965527253,102.403129577637
-49.7030491780673,-25.3582512936649,706.077828216266,93.0160598754883
-49.7018071404233,-25.3582403458891,732.267854280873,85.8935241699219
-49.7005651035042,-25.3582293876402,777.675162015028,84.877197265625
-49.6993230673105,-25.3582184189183,810.135658000433,87.5892486572266
-49.6980810318431,-25.3582074397234,821.330488286395,84.896110534668
-49.6968389971025,-25.3581964500556,796.881075455795,83.9267044067383
-49.6955969630895,-25.3581854499147,779.437263788594,86.7053756713867
-49.6943549298048,-25.358174439301,792.105306414527,93.7437515258789
-49.693112897249,-25.3581634182143,803.725782884874,92.1571197509766
-49.6918708654229,-25.3581523866548,816.521110199005,93.678825378418
-49.6906288343272,-25.3581413446224,829.644893491554,97.3049850463867
-49.6893868039625,-25.3581302921171,801.729653367148,99.4042739868164
-49.6881447743296,-25.3581192291391,761.549975721289,104.501113891602
-49.686902745429,-25.3581081556882,756.407829148923,108.494422912598
-49.6856607172616,-25.3580970717646,785.323458934772,107.744110107422
-49.684418689828,-25.3580859773683,781.973684030749,109.770469665527
-49.683176663129,-25.3580748724992,733.5816233353,108.644523620605
-49.6819346371651,-25.3580637571575,718.825122930398,106.831581115723
-49.680692611937,-25.3580526313431,749.949897550215,106.177703857422
-49.6794505874457,-25.3580414950561,758.244672912631,102.117515563965
-49.6782085636915,-25.3580303482964,717.383536165677,70.7229309082031
-49.6769665406754,-25.3580191910641,700.333192327077,39.5367431640625
-49.6757245183979,-25.3580080233593,735.952878063589,15.0741519927979
-49.6744824968598,-25.3579968451819,778.406284960612,-5.92084646224976
-49.6732404760617,-25.357985656532,775.594895303733,-52.5986442565918
-49.6719984560043,-25.3579744574096,751.133327992846,-99.9915161132813
-49.6707564366884,-25.3579632478148,749.413003420505,-149.406661987305
-49.6695144181146,-25.3579520277474,764.925638244071,-196.412628173828
-49.6682724002836,-25.3579407972077,774.765292425585,-174.022979736328
-49.6670303831962,-25.3579295561956,782.863704421601,-152.142807006836
-49.665788366853,-25.3579183047111,804.313627314031,-136.403839111328
-49.6645463512546,-25.3579070427542,828.235883298652,-122.215286254883
-49.6633043364019,-25.357895770325,866.252770940976,-110.355690002441
-49.6620623222954,-25.3578844874235,904.130157990438,-97.4052734375
-49.6608203089359,-25.3578731940498,939.832923676009,-85.2215881347656
-49.6595782963241,-25.3578618902038,922.333511129862,-76.1195449829102
-49.6583362844606,-25.3578505758855,861.762124278021,-73.6033706665039
-49.6570942733462,-25.3578392510951,856.311033231184,-72.7691040039063
-49.6558522629815,-25.3578279158324,875.131631381147,-71.7886123657227
-49.6546102533673,-25.3578165700977,886.906700243942,-70.0062713623047
-49.6533682445043,-25.3578052138908,873.329841557821,-66.5271606445313
-49.6521262363929,-25.3577938472118,835.36926325867,-63.1818771362305
-49.6508842290342,-25.3577824700607,813.477957593984,-60.7963562011719
-49.6496422224287,-25.3577710824375,823.794549944782,-59.9888381958008
-49.648400216577,-25.3577596843424,858.443003795914,-62.2151222229004
-49.64715821148,-25.3577482757752,876.665476593828,-65.1023864746094
-49.6459162071383,-25.357736856736,859.995479896607,-67.6226196289063
-49.6446742035525,-25.3577254272249,837.585265304849,-69.3515014648438
-49.6434322007234,-25.3577139872419,838.099674083195,-70.044303894043
-49.6421901986517,-25.3577025367869,851.727190927927,-70.1946716308594
-49.640948197338,-25.3576910758601,846.470234137762,-70.1832809448242
-49.6397061967831,-25.3576796044614,845.683843454835,-70.2489929199219
-49.6384641969876,-25.3576681225909,864.454710759026,-70.6528549194336
-49.6372221979523,-25.3576566302486,899.768341218413,-71.0719223022461
-49.8670147589241,-25.3584758485068,895.275056074156,-26.4200325012207
-49.8657726432158,-25.3584662838588,902.302363655834,-26.058443069458
-49.8645305281408,-25.3584567087353,919.075814846308,-25.3072891235352
-49.8632884136998,-25.3584471231364,930.913850124431,-24.122730255127
-49.8620462998935,-25.358437527062,937.000623819857,-22.6566734313965
-49.8608041867227,-25.3584279205122,941.997056297367,-21.2166328430176
-49.8595620741878,-25.3584183034871,938.686489649547,-20.1242351531982
-49.8583199622898,-25.3584086759866,931.888601853559,-19.6473255157471
-49.8570778510293,-25.3583990380107,921.429206589024,-19.9902610778809
-49.855835740407,-25.3583893895596,909.813738160735,-20.7498683929443
-49.8545936304235,-25.3583797306331,915.31253648864,-21.6265277862549
-49.8533515210795,-25.3583700612314,919.005483854516,-22.3659706115723
-49.8521094123759,-25.3583603813544,920.379636537035,-22.5625476837158
-49.8508673043131,-25.3583506910021,924.670370363221,-22.5627613067627
-49.849625196892,-25.3583409901747,925.876116188636,-22.5011615753174
-49.8483830901133,-25.358331278872,927.399750356577,-22.4121055603027
-49.8471409839775,-25.3583215570942,931.129133119432,-22.2163162231445
-49.8458988784855,-25.3583118248413,937.186928992066,-21.9024257659912
-49.8446567736378,-25.3583020821132,946.975187505512,-21.4565620422363
-49.8434146694353,-25.35829232891,949.991025285645,-20.8770713806152
-49.8421725658785,-25.3582825652317,944.02859573146,-20.2158374786377
-49.8409304629683,-25.3582727910783,939.598916466334,-19.4618053436279
-49.8396883607052,-25.3582630064499,950.119380669719,-18.6124839782715
-49.83844625909,-25.3582532113465,960.976185220071,-17.6713886260986
-49.8372041581234,-25.3582434057681,965.72633194706,-16.5200519561768
-49.835962057806,-25.3582335897147,969.659323763763,-15.4359617233276
-49.8347199581386,-25.3582237631863,974.542765938973,-14.5152006149292
-49.8334778591218,-25.358213926183,977.94217579874,-13.9134731292725
-49.8322357607563,-25.3582040787048,982.003390481756,-14.0036039352417
-49.8309936630429,-25.3581942207517,986.210998683484,-14.2613515853882
-49.8297515659822,-25.3581843523237,988.406892380534,-14.5020885467529
-49.8285094695749,-25.3581744734208,992.097367376399,-14.5915336608887
-49.8272673738217,-25.3581645840432,997.05418228556,-14.1906461715698
-49.8260252787234,-25.3581546841907,1000.12556465997,-13.7170238494873
-49.8247831842805,-25.3581447738634,1003.29447572914,-13.3174047470093
-49.8235410904938,-25.3581348530614,1007.54653048145,-12.9770545959473
-49.822298997364,-25.3581249217846,1010.68414566919,-12.6419544219971
-49.8210569048918,-25.3581149800331,1015.50456422234,-12.3557376861572
-49.8198148130778,-25.3581050278069,1017.15273507268,-12.149001121521
-49.8185727219228,-25.358095065106,1020.69505652811,-12.0839109420776
-49.8173306314275,-25.3580850919305,1026.12427094202,-12.5255393981934
-49.8160885415925,-25.3580751082803,1029.96919464389,-13.016188621521
-49.8148464524185,-25.3580651141555,1035.42846313835,-13.4738903045654
-49.8136043639063,-25.3580551095561,1038.14425339318,-13.9322805404663
-49.8123622760565,-25.3580450944822,1044.1296044249,-14.4983749389648
-49.8111201888698,-25.3580350689336,1049.54658686656,-15.1222095489502
-49.8098781023469,-25.3580250329106,1053.42496891593,-15.8056449890137
-49.8086360164885,-25.3580149864131,1052.4014762795,-16.4431209564209
-49.8073939312953,-25.3580049294411,1050.34238344301,-16.7100944519043
-49.8061518467681,-25.3579948619946,1049.01974427404,-16.952262878418
-49.8049097629073,-25.3579847840736,1046.86729979934,-17.2795352935791
-49.8036676797139,-25.3579746956783,1047.20330754761,-17.6494750976563
-49.8024255971884,-25.3579645968086,1048.32791502226,-17.7535858154297
-49.8011835153316,-25.3579544874644,1051.20195052515,-17.8653011322021
-49.7999414341441,-25.357944367646,1051.28116307516,-18.0423812866211
-49.7986993536267,-25.3579342373532,1061.44892124402,-18.4877395629883
-49.7974572737801,-25.3579240965861,1070.9091453088,-19.8017768859863
-49.7962151946048,-25.3579139453447,1080.64523617705,-20.9720401763916
-49.7949731161017,-25.357903783629,1084.25630334537,-21.6134452819824
-49.7937310382714,-25.3578936114391,1084.79184900974,-22.0270671844482
-49.7924889611146,-25.357883428775,1092.71662190713,-23.1718845367432
-49.791246884632,-25.3578732356367,1096.4056064216,-23.5366725921631
-49.7900048088244,-25.3578630320242,1100.20108135338,-22.0740737915039
-49.7887627336923,-25.3578528179376,1101.97831445845,-17.7539978027344
-49.7875206592365,-25.3578425933768,1102.18070297557,-8.66032981872559
-49.7862785854577,-25.3578323583419,1098.84649001398,0.532934725284576
-49.7850365123565,-25.3578221128329,1105.87199256983,6.80052804946899
-49.7837944399337,-25.3578118568499,1113.91740075438,8.1038293838501
-49.7825523681899,-25.3578015903928,1117.55185909684,4.04275941848755
-49.7813102971259,-25.3577913134617,1122.58370436666,-1.5017329454422
-49.7800682267424,-25.3577810260566,1123.57900105362,-6.66159820556641
-49.77882615704,-25.3577707281776,1126.89219988529,-10.5944337844849
-49.7775840880194,-25.3577604198246,1128.47794311254,-13.3814544677734
-49.7763420196813,-25.3577501009976,1128.44852954439,-15.0576639175415
-49.7750999520264,-25.3577397716967,1124.24597367543,-16.0629272460938
-49.7738578850554,-25.357729431922,1125.93418806842,-16.5285892486572
-49.7726158187691,-25.3577190816734,1136.13081449765,-16.956750869751
-49.771373753168,-25.3577087209509,1138.66885456886,-17.3733501434326
-49.7701316882529,-25.3576983497547,1137.9069510167,-18.0038795471191
-49.7688896240244,-25.3576879680846,1142.09169883757,-18.1499652862549
-49.7676475604834,-25.3576775759408,1144.14491739589,-13.1358890533447
-49.7664054976304,-25.3576671733232,1140.99736980848,-7.98365783691406
-49.7651634354662,-25.3576567602319,1138.68774762864,-3.40404582023621
-49.7639213739914,-25.3576463366669,1140.45050119245,1.22090792655945
-49.7626793132068,-25.3576359026282,1144.37964840794,5.20046615600586
-49.7614372531129,-25.3576254581158,1149.98097416785,9.52028274536133
-49.7601951937106,-25.3576150031298,1151.82452478758,13.0598802566528
-49.7589531350006,-25.3576045376702,1149.98698768767,13.6981821060181
-49.7577110769834,-25.357594061737,1148.88746504776,13.6165981292725
